Date,Open,High,Low,Close,Volume,KlineReservedVolume,close_time_utc,price_source,volume_source,binance_symbol,shares_multiplier,token_volume_24h_usd,market_status,collected_at_utc
2025-06-30,206.52086,206.52086,204.50744,205.60171999999997,,0.0,2025-06-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-01,205.14270000000002,205.4933,200.50994,202.36348,,0.0,2025-07-01T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-02,202.02364,202.35324,200.1557,201.47442,,0.0,2025-07-02T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-03,204.93822,209.93404,204.93822,209.18076000000002,,0.0,2025-07-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-07,207.90016,208.18267999999998,206.18225999999999,207.002,,0.0,2025-07-07T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-08,206.91673999999998,207.00752000000003,202.81498,204.596,,0.0,2025-07-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-09,205.06184,205.12998,202.106,202.74,,0.0,2025-07-09T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-10,202.4,202.4,193.65838000000002,194.06400000000002,,0.0,2025-07-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-11,192.9663,192.9663,187.55256,187.75583999999998,,0.0,2025-07-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-14,186.92442,192.52854,186.92442,192.34746,,0.0,2025-07-14T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-15,192.828,193.84084000000001,191.20286000000002,191.20286000000002,,0.0,2025-07-15T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-16,192.30374,193.49912,191.79306,193.2285,,0.0,2025-07-16T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-17,194.0,194.11636000000001,191.8139,191.8456,,0.0,2025-07-17T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-18,192.12306,192.67706,191.16678,192.67706,,0.0,2025-07-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-21,193.30078,193.30078,191.982,192.10014,,0.0,2025-07-21T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-22,192.57646,193.06756000000001,191.97652,192.65,,0.0,2025-07-22T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-23,193.43962,205.04342000000003,190.92148,204.72664,,0.0,2025-07-23T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-24,205.04537999999997,205.67662,197.67234000000002,199.95228,,0.0,2025-07-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-25,199.23502000000002,199.44144,193.75637999999998,193.94472000000002,,0.0,2025-07-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-28,195.35114000000002,197.6347,194.72244,197.1617,,0.0,2025-07-28T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-29,197.57157999999998,200.21488,196.96674000000002,197.6,,0.0,2025-07-29T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-30,198.9137072,199.137614,195.247,196.481,,0.0,2025-07-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-07-31,195.0867712,196.3661706,188.39000000000001,188.456,,0.0,2025-07-31T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-01,188.703208,189.70745240000002,182.599,182.701,,0.0,2025-08-01T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-04,183.1471708,185.323,183.1471708,185.226,,0.0,2025-08-04T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-05,184.9089596,185.7,180.604762,180.604762,,0.0,2025-08-05T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-06,181.37763460000002,183.8,180.5801588,180.5801588,,0.0,2025-08-06T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-07,182.4701818,183.8666666,173.41199999999998,175.1,,0.0,2025-08-07T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-08,175.8173304,180.886,172.691,174.25,,0.0,2025-08-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-11,174.474772,175.2813334,171.2898334,171.74349999999998,,0.0,2025-08-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-12,171.4573224,172.0,168.9505,170.8013334,,0.0,2025-08-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-13,170.6423694,177.8,169.3113334,172.68800000000002,,0.0,2025-08-13T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-14,172.913477,173.5466666,169.85,169.98399999999998,,0.0,2025-08-14T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-15,172.22126740000002,177.1,169.93344159999998,173.224,,0.0,2025-08-15T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-18,174.05757499999999,178.43127280000002,172.326,177.79500000000002,,0.0,2025-08-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-19,177.9934344,179.2183334,176.4,176.4,,0.0,2025-08-19T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-20,177.37542820000002,179.36133339999998,176.94,177.75533339999998,,0.0,2025-08-20T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-21,178.17431240000002,178.9017538,174.83800000000002,176.28199999999998,,0.0,2025-08-21T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-22,174.9291,178.504,174.9102944,177.8253334,,0.0,2025-08-22T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-25,177.7170834,178.401,175.839,175.926,,0.0,2025-08-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-26,175.321063,176.457764,171.3092,173.471,,0.0,2025-08-26T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-27,173.772581,177.624,172.9508286,177.2,,0.0,2025-08-27T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-28,177.43152379999998,186.40466659999998,176.2666666,185.1,,0.0,2025-08-28T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-08-29,186.0436746,186.17000000000002,182.375,183.816,,0.0,2025-08-29T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-02,184.0799724,185.16,179.576,182.16,,0.0,2025-09-02T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-03,181.67643800000002,183.8494286,179.225,182.59949999999998,,0.0,2025-09-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-04,182.8809648,183.84274399999998,175.794,179.8046666,,0.0,2025-09-04T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-05,179.72971379999998,182.895,179.42185460000002,182.8533334,,0.0,2025-09-05T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-08,184.2463334,188.52100000000002,183.21533340000002,188.04266660000002,,0.0,2025-09-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-09,188.2247388,188.61955559999998,185.898,188.214,,0.0,2025-09-09T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-10,188.038,188.8,183.8,185.2,,0.0,2025-09-10T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-11,184.98499999999999,188.1713334,184.78,187.26500000000001,,0.0,2025-09-11T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-12,188.22899999999998,188.452,185.72899999999998,186.51,,0.0,2025-09-12T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-15,186.231,191.254,185.55599999999998,189.16,,0.0,2025-09-15T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-16,189.052,190.75,186.163,186.5766666,,0.0,2025-09-16T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-17,187.35999999999999,190.43599999999998,186.58800000000002,190.43599999999998,,0.0,2025-09-17T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-18,190.768,191.9853334,188.35666659999998,189.775,,0.0,2025-09-18T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-19,189.579,192.85999999999999,188.624,191.799,,0.0,2025-09-19T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-22,191.66,192.618,186.805,188.778,,0.0,2025-09-22T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-23,189.399,190.47066660000002,185.418,185.69,,0.0,2025-09-23T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-24,186.20499999999998,191.5406666,186.20499999999998,186.844,,0.0,2025-09-24T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-25,186.79500000000002,187.7333334,182.70733339999998,182.70733339999998,,0.0,2025-09-25T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-26,183.94,187.558,182.574,187.558,,0.0,2025-09-26T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-29,187.538,190.648,185.7148,188.981,,0.0,2025-09-29T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-09-30,188.514,189.42000000000002,180.994,183.115,,0.0,2025-09-30T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-01,185.717,186.84,178.802,182.75,,0.0,2025-10-01T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-02,181.058,184.498,179.44666660000001,181.8625,,0.0,2025-10-02T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-03,181.39600000000002,183.899,180.57114280000002,181.9,,0.0,2025-10-03T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-06,182.96099999999998,185.77,179.201,182.56199999999998,,0.0,2025-10-06T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-07,183.69,184.4,178.886,181.174,,0.0,2025-10-07T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-08,181.68099999999998,183.863,180.544,182.95,,0.0,2025-10-08T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
2025-10-09,183.986,183.986,179.0213334,183.2822858,,0.0,2025-10-09T23:59:59.999000+00:00,binance_rwa_kline_utc_1d,unavailable_in_binance_kline,NOWON,5.0,,,2026-07-14T23:26:31.182861+00:00
